global_step,avg_episode_returns,avg_episode_length,SPS
246579200,3.40,52.48,8997.05
246630400,3.73,50.95,8997.05
246681600,3.72,50.81,8997.06
246732800,3.70,51.49,8997.07
246784000,3.31,51.45,8997.07
246835200,3.07,52.07,8997.29
246886400,3.17,54.02,8997.09
246937600,2.26,56.05,8997.08
246988800,3.28,51.35,8997.09
247040000,2.94,54.87,8997.10
247091200,3.64,51.53,8997.11
247142400,3.87,50.10,8997.12
247193600,3.05,52.43,8997.13
247244800,3.28,52.57,8997.12
247296000,3.46,52.78,8997.13
247347200,3.49,53.50,8997.13
247398400,3.14,53.58,8997.14
247449600,3.43,51.40,8997.15
247500800,3.01,54.54,8997.36
247552000,2.62,54.36,8997.16
247603200,2.93,52.48,8997.17
247654400,3.23,53.29,8997.17
247705600,3.09,54.36,8997.18
247756800,2.58,54.02,8997.18
247808000,3.36,52.04,8997.19
247859200,3.96,52.06,8997.20
247910400,2.86,53.54,8997.20
247961600,3.26,51.45,8997.21
248012800,3.71,51.58,8997.22
248064000,3.90,51.91,8997.22
248115200,3.36,51.94,8997.23
248166400,3.31,51.84,8997.24
248217600,3.11,52.48,8997.25
248268800,3.30,51.40,8997.25
248320000,2.95,53.09,8997.26
248371200,2.86,55.44,8997.27
248422400,3.71,51.55,8997.28
248473600,3.78,50.60,8997.28
248524800,3.26,52.47,8997.29
248576000,3.22,51.49,8997.30
248627200,3.06,53.20,8997.31
248678400,4.04,50.80,8997.32
248729600,3.20,52.71,8997.33
248780800,2.85,52.30,8997.34
248832000,3.18,52.60,8997.35
248883200,3.22,52.44,8997.35
248934400,3.38,52.02,8997.36
248985600,2.67,53.95,8997.37
249036800,3.37,53.35,8997.37
249088000,2.95,53.15,8997.38
249139200,3.15,52.28,8997.38
249190400,3.84,51.17,8997.39
249241600,3.29,53.06,8997.40
249292800,3.28,52.43,8997.41
249344000,3.59,50.91,8997.40
249395200,3.36,51.62,8997.42
249446400,2.95,53.58,8997.43
249497600,3.38,53.06,8997.44
249548800,3.43,51.65,8997.45
249600000,3.08,52.73,8997.46
249651200,3.35,50.84,8997.45
249702400,3.14,51.27,8997.46
249753600,3.02,53.73,8997.47
249804800,2.81,54.94,8997.48
249856000,3.15,53.57,8997.49
249907200,2.99,53.32,8997.49
249958400,3.40,51.82,8997.49
250009600,2.87,53.86,8997.50
250060800,3.78,51.95,8997.51
250112000,3.13,52.44,8997.51
250163200,3.29,53.70,8997.52
250214400,2.49,54.50,8997.53
250265600,3.43,51.55,8997.53
250316800,3.01,53.54,8997.54
250368000,3.12,52.11,8997.54
250419200,3.81,50.58,8997.55
250470400,2.66,54.25,8997.56
250521600,3.48,51.91,8997.57
250572800,3.65,51.38,8997.56
250624000,3.13,51.74,8997.56
250675200,3.27,52.19,8997.57
250726400,3.20,53.60,8997.58
250777600,3.15,52.59,8997.58
250828800,3.35,51.93,8997.59
250880000,2.91,54.42,8997.60
250931200,3.72,52.18,8997.61
250982400,3.39,52.14,8997.61
251033600,2.37,54.39,8997.62
251084800,3.00,53.34,8997.63
251136000,2.80,56.71,8997.63
251187200,3.15,51.79,8997.63
251238400,3.28,52.81,8997.64
251289600,2.93,53.31,8997.64
251340800,3.30,51.94,8997.65
251392000,3.06,53.52,8997.65
251443200,3.04,52.38,8997.65
251494400,3.32,52.06,8997.65
251545600,3.08,52.10,8997.65
251596800,2.78,52.95,8997.65
251648000,3.12,53.30,8997.66
251699200,3.07,52.99,8997.66
251750400,3.12,53.93,8997.67
251801600,3.39,52.27,8997.68
251852800,3.49,51.37,8997.69
251904000,2.78,54.25,8997.70
251955200,3.70,50.28,8997.70
252006400,3.03,52.82,8997.71
252057600,3.16,51.95,8997.72
252108800,3.11,54.36,8997.73
252160000,3.00,54.53,8997.74
252211200,3.73,51.43,8997.75
252262400,2.94,52.63,8997.76
252313600,3.45,52.53,8997.76
252364800,3.06,52.63,8997.77
252416000,3.64,50.54,8997.77
252467200,3.58,52.45,8997.78
252518400,3.10,52.95,8997.79
252569600,3.37,51.56,8997.80
252620800,2.94,52.77,8997.81
252672000,2.83,53.31,8997.81
252723200,3.20,51.92,8997.82
252774400,3.11,53.44,8997.82
252825600,3.35,52.95,8997.83
252876800,3.23,52.20,8997.84
252928000,2.57,54.27,8997.85
252979200,3.04,52.99,8997.85
253030400,3.41,52.40,8997.86
253081600,3.07,52.69,8997.86
253132800,3.11,52.12,8997.87
253184000,2.88,53.28,8997.88
253235200,3.34,52.72,8997.89
253286400,2.78,53.88,8997.89
253337600,3.54,51.05,8997.89
253388800,3.21,52.69,8997.90
253440000,3.01,53.48,8997.91
253491200,3.02,53.18,8997.92
253542400,3.51,51.74,8997.93
253593600,3.28,53.01,8997.93
253644800,3.04,52.94,8997.94
253696000,3.87,51.98,8997.95
253747200,3.32,52.00,8997.96
253798400,3.08,53.38,8997.97
253849600,3.16,53.44,8997.98
253900800,3.31,52.57,8997.97
253952000,3.40,52.64,8997.98
254003200,3.18,52.28,8997.99
254054400,2.95,53.35,8998.00
254105600,3.74,51.24,8998.01
254156800,3.32,51.32,8998.01
254208000,3.26,52.48,8998.02
254259200,3.26,52.51,8998.03
254310400,3.05,52.04,8998.03
254361600,2.91,53.75,8998.04
254412800,2.94,53.36,8998.25
254464000,2.72,54.48,8998.06
254515200,4.18,49.46,8998.06
254566400,2.88,52.61,8998.07
254617600,4.08,50.32,8998.08
254668800,3.67,51.96,8998.09
254720000,2.91,54.46,8998.10
254771200,3.19,53.00,8998.11
254822400,3.31,53.32,8998.12
254873600,3.86,52.60,8998.12
254924800,2.70,53.52,8998.33
254976000,2.69,54.15,8998.13
255027200,3.04,54.28,8998.14
255078400,3.46,53.07,8998.15
255129600,3.57,51.99,8998.16
255180800,3.19,52.39,8998.37
255232000,3.17,52.37,8998.18
255283200,3.48,50.77,8998.18
255334400,3.07,53.50,8998.19
255385600,2.99,52.83,8998.20
255436800,3.46,51.78,8998.20
255488000,3.50,52.93,8998.21
255539200,3.05,52.64,8998.22
255590400,3.42,52.01,8998.23
255641600,3.66,52.02,8998.24
255692800,3.12,52.30,8998.25
255744000,3.24,51.29,8998.46
255795200,3.35,51.17,8998.26
255846400,3.12,51.98,8998.27
255897600,3.09,51.98,8998.28
255948800,2.97,55.90,8998.29
256000000,3.16,52.74,8998.28
256051200,3.39,51.71,8998.29
256102400,3.45,52.12,8998.30
256153600,2.87,55.19,8998.30
256204800,3.43,52.38,8998.31
256256000,3.00,53.79,8998.32
256307200,3.48,51.48,8998.32
256358400,3.51,52.70,8998.32
256409600,3.21,53.18,8998.33
256460800,3.03,53.55,8998.33
256512000,2.81,55.21,8998.35
256563200,3.95,50.38,8998.35
256614400,3.02,53.09,8998.35
256665600,3.12,53.63,8998.36
256716800,2.99,53.79,8998.36
256768000,3.07,53.94,8998.37
256819200,3.36,52.46,8998.38
256870400,3.30,51.82,8998.39
256921600,2.92,54.20,8998.38
256972800,2.89,53.50,8998.39
257024000,2.81,54.58,8998.40
257075200,3.57,51.06,8998.41
257126400,3.28,52.29,8998.42
257177600,3.40,52.84,8998.42
257228800,3.75,50.63,8998.42
257280000,3.27,52.42,8998.43
257331200,2.78,53.84,8998.44
257382400,3.53,52.90,8998.45
257433600,3.57,50.82,8998.45
257484800,3.37,53.58,8998.46
257536000,3.06,53.74,8998.47
257587200,2.98,53.35,8998.48
257638400,3.36,51.04,8998.48
257689600,3.12,52.74,8998.50
257740800,2.89,53.00,8998.50
257792000,3.60,50.63,8998.51
257843200,3.60,50.84,8998.51
257894400,3.19,51.91,8998.52
257945600,3.27,52.75,8998.53
257996800,3.68,50.58,8998.53
258048000,3.05,52.05,8998.54
258099200,3.41,51.81,8998.55
258150400,3.02,53.58,8998.56
258201600,3.68,50.56,8998.57
258252800,3.40,51.68,8998.58
258304000,3.52,51.33,8998.58
258355200,3.23,52.49,8998.59
258406400,2.77,53.30,8998.60
258457600,3.62,51.14,8998.61
258508800,3.49,53.02,8998.61
258560000,2.65,54.81,8998.62
258611200,3.23,52.62,8998.63
258662400,2.96,52.33,8998.64
258713600,3.45,51.88,8998.64
258764800,3.25,51.48,8998.65
258816000,3.35,52.65,8998.66
258867200,3.38,53.59,8998.67
258918400,3.14,52.16,8998.68
258969600,2.50,53.74,8998.68
259020800,3.60,52.17,8998.69
259072000,3.22,52.45,8998.70
259123200,2.55,55.14,8998.71
259174400,3.14,53.48,8998.71
259225600,3.60,51.52,8998.72
259276800,3.42,50.73,8998.73
259328000,2.64,54.77,8998.72
259379200,3.22,51.41,8998.73
259430400,2.41,55.57,8998.74
259481600,2.76,55.09,8998.75
259532800,3.86,51.15,8998.75
259584000,3.31,53.84,8998.76
259635200,2.90,53.90,8998.75
259686400,3.57,52.60,8998.76
259737600,3.79,50.19,8998.77
259788800,3.48,52.23,8998.77
259840000,2.89,54.54,8998.78
259891200,3.30,53.61,8998.79
259942400,3.47,53.47,8998.78
259993600,2.69,54.49,8996.98
260044800,3.52,52.05,8996.99
260096000,3.39,51.09,8997.00
260147200,3.16,53.27,8997.00
260198400,3.64,51.57,8997.00
260249600,3.76,49.98,8997.01
260300800,3.15,51.88,8997.02
260352000,3.51,51.69,8997.03
260403200,2.87,52.98,8997.04
260454400,3.57,50.95,8997.05
260505600,2.65,54.75,8997.06
260556800,3.18,52.78,8997.07
260608000,3.83,51.28,8997.08
260659200,2.27,55.66,8997.09
260710400,3.71,51.76,8997.09
260761600,2.55,54.91,8997.11
260812800,2.82,54.92,8997.11
260864000,3.04,54.09,8997.12
260915200,3.30,53.55,8997.13
260966400,3.13,50.73,8997.13
261017600,3.72,51.14,8997.14
261068800,3.47,51.84,8997.15
261120000,3.28,52.33,8997.14
261171200,3.39,50.92,8997.15
261222400,3.76,52.52,8997.16
261273600,3.76,49.45,8997.16
261324800,3.13,53.55,8997.17
261376000,2.98,52.24,8997.38
261427200,2.99,54.27,8997.17
261478400,3.02,53.60,8997.18
261529600,3.40,52.48,8997.38
261580800,2.87,52.97,8997.19
261632000,2.68,54.18,8997.20
261683200,3.75,51.48,8997.21
261734400,3.86,49.41,8997.20
261785600,3.36,52.09,8997.21
261836800,2.55,53.38,8997.22
261888000,2.82,52.61,8997.23
261939200,3.49,51.04,8997.24
261990400,3.34,52.87,8997.24
262041600,3.84,50.78,8997.24
262092800,3.77,50.07,8997.25
262144000,3.06,51.97,8997.25
262195200,3.51,51.26,8997.26
262246400,3.91,50.08,8997.27
262297600,3.15,53.42,8997.28
262348800,2.70,53.99,8997.47
262400000,3.64,50.68,8997.28
262451200,3.52,51.44,8997.29
262502400,2.39,53.75,8997.30
262553600,3.64,51.99,8997.30
262604800,3.90,50.51,8997.31
262656000,2.68,53.65,8997.32
262707200,2.88,53.74,8997.33
262758400,3.90,51.33,8997.34
262809600,3.53,50.68,8997.54
262860800,3.34,51.88,8997.35
262912000,3.58,51.01,8997.36
262963200,3.12,51.85,8997.37
263014400,2.97,53.45,8997.37
263065600,3.29,52.54,8997.38
263116800,3.85,49.69,8997.39
263168000,3.53,51.54,8997.39
263219200,3.56,50.93,8997.40
263270400,3.64,52.23,8997.41
263321600,3.22,52.38,8997.61
263372800,2.99,52.93,8997.42
263424000,3.78,51.09,8997.43
263475200,3.45,54.22,8997.43
263526400,3.27,51.29,8997.44
263577600,3.47,51.35,8997.45
263628800,3.32,52.55,8997.45
263680000,3.64,52.79,8997.46
263731200,3.48,51.66,8997.47
263782400,4.15,50.88,8997.47
263833600,4.10,51.30,8997.48
263884800,3.31,51.88,8997.49
263936000,2.73,53.64,8997.49
263987200,3.43,51.91,8997.50
264038400,2.90,53.79,8997.51
264089600,3.21,52.87,8997.51
264140800,3.75,51.00,8997.51
264192000,3.37,50.48,8997.52
264243200,2.95,53.61,8997.73
264294400,3.87,50.72,8997.54
264345600,3.75,50.37,8997.55
264396800,3.78,51.81,8997.55
264448000,3.69,52.34,8997.55
264499200,3.68,50.63,8997.55
264550400,3.35,52.62,8997.56
264601600,2.68,54.66,8997.57
264652800,2.75,54.03,8997.58
264704000,2.82,53.31,8997.58
264755200,3.31,52.18,8997.58
264806400,3.56,51.92,8997.59
264857600,3.81,51.42,8997.59
264908800,3.28,52.73,8997.60
264960000,3.22,52.28,8997.61
265011200,3.26,53.76,8997.62
265062400,3.00,52.76,8997.61
265113600,3.10,52.82,8997.62
265164800,3.21,53.47,8997.63
265216000,2.87,53.24,8997.63
265267200,3.60,50.58,8997.64
265318400,3.42,52.60,8997.65
265369600,3.79,50.68,8997.64
265420800,3.24,51.65,8997.65
265472000,3.56,52.68,8997.66
265523200,3.33,52.52,8997.66
265574400,3.49,50.59,8997.67
265625600,3.11,53.69,8997.68
265676800,3.16,53.53,8997.67
265728000,2.58,54.09,8997.68
265779200,2.99,53.28,8997.69
265830400,3.19,52.87,8997.70
265881600,2.79,54.21,8997.70
265932800,3.37,53.30,8997.71
265984000,3.40,51.39,8997.72
266035200,3.58,51.55,8997.73
266086400,3.48,51.70,8997.74
266137600,3.13,52.41,8997.74
266188800,3.03,52.12,8997.75
266240000,2.98,53.38,8997.75
266291200,3.10,53.47,8997.76
266342400,4.10,49.57,8997.77
266393600,3.06,52.34,8997.77
266444800,3.70,52.26,8997.78
266496000,3.24,52.48,8997.78
266547200,3.43,51.71,8997.79
266598400,3.14,52.66,8997.79
266649600,3.42,51.49,8997.80
266700800,2.73,55.26,8997.80
266752000,3.17,53.81,8997.80
266803200,3.40,53.82,8997.81
266854400,2.96,52.01,8997.80
266905600,3.24,53.19,8997.82
266956800,3.46,52.11,8997.82
267008000,2.91,55.21,8997.83
267059200,2.93,52.16,8997.83
267110400,3.48,52.49,8998.03
267161600,3.29,52.58,8997.83
267212800,3.24,54.85,8997.85
267264000,3.66,51.49,8997.85
267315200,3.91,52.01,8998.05
267366400,3.13,53.64,8997.86
267417600,3.85,49.70,8997.86
267468800,3.89,51.01,8997.86
267520000,3.32,53.29,8997.87
267571200,2.90,53.49,8997.87
267622400,3.32,51.90,8998.07
267673600,3.90,51.27,8997.88
267724800,3.66,51.23,8997.88
267776000,3.90,50.91,8997.87
267827200,3.45,51.06,8997.88
267878400,4.17,49.79,8997.89
267929600,3.01,54.60,8998.09
267980800,3.34,51.75,8997.90
268032000,3.99,50.04,8997.90
268083200,3.67,53.26,8997.90
268134400,3.44,51.68,8997.90
268185600,2.61,56.06,8997.90
268236800,3.57,51.30,8997.90
268288000,3.91,50.68,8997.91
268339200,3.66,51.30,8997.91
268390400,3.12,53.49,8997.90
268441600,3.98,50.31,8997.91
268492800,2.56,55.63,8997.91
268544000,3.42,52.47,8998.11
268595200,2.89,53.37,8997.92
268646400,2.53,54.22,8997.93
268697600,3.85,50.76,8997.92
268748800,4.02,52.09,8997.93
268800000,3.49,52.34,8997.93
268851200,3.64,51.94,8997.94
268902400,3.61,51.62,8997.94
268953600,3.35,52.21,8997.95
269004800,3.13,53.70,8997.94
269056000,3.66,50.97,8997.95
269107200,3.54,51.10,8997.95
269158400,3.45,51.41,8997.96
269209600,3.18,52.57,8997.96
269260800,3.28,52.05,8997.97
269312000,3.59,50.72,8998.15
269363200,3.07,52.07,8997.96
269414400,2.77,54.03,8997.97
269465600,3.02,54.00,8997.97
269516800,3.46,52.20,8997.98
269568000,3.89,49.95,8997.98
269619200,3.27,53.28,8997.99
269670400,3.12,52.70,8997.99
269721600,3.89,50.47,8998.00
269772800,3.30,51.71,8998.00
269824000,3.43,51.35,8998.00
269875200,3.16,53.09,8998.01
269926400,3.14,52.71,8998.01
269977600,4.01,51.24,8998.02
270028800,3.72,51.94,8998.02
270080000,3.84,51.72,8998.02
270131200,2.73,54.17,8998.03
270182400,3.49,51.58,8998.02
270233600,2.99,53.70,8998.23
270284800,3.21,52.17,8998.04
270336000,2.70,52.34,8998.05
270387200,3.41,52.51,8998.05
270438400,3.49,51.03,8998.05
270489600,3.25,52.50,8998.07
270540800,3.72,51.97,8998.07
270592000,3.35,53.06,8998.27
270643200,3.10,52.27,8998.08
270694400,3.20,54.66,8998.08
270745600,4.06,50.28,8998.09
270796800,3.10,52.82,8998.09
270848000,3.47,51.29,8998.09
270899200,3.56,52.13,8998.10
270950400,3.46,51.98,8998.10
271001600,3.31,51.97,8998.11
271052800,3.69,50.66,8998.11
271104000,2.82,53.35,8998.11
271155200,2.70,53.62,8998.11
271206400,3.48,52.60,8998.11
271257600,4.31,49.62,8998.12
271308800,3.04,52.28,8998.12
271360000,3.06,53.35,8998.13
271411200,2.93,52.08,8998.12
271462400,2.83,54.75,8998.12
271513600,3.62,50.67,8998.13
271564800,2.79,54.73,8998.13
271616000,3.33,51.72,8998.14
271667200,3.00,54.16,8998.14
271718400,3.46,50.16,8998.14
271769600,3.57,53.50,8998.14
271820800,3.43,53.30,8998.15
271872000,3.59,51.81,8998.16
271923200,2.61,53.32,8998.16
271974400,3.73,50.42,8998.17
272025600,3.15,52.93,8998.16
272076800,4.01,50.64,8998.17
272128000,3.42,51.87,8998.17
272179200,3.39,51.17,8998.17
272230400,2.53,54.57,8998.18
272281600,2.76,54.67,8998.38
272332800,3.07,53.70,8998.18
272384000,3.42,52.17,8998.19
272435200,3.04,54.42,8998.20
272486400,3.66,50.97,8998.39
272537600,3.09,51.73,8998.21
272588800,2.82,53.34,8998.21
272640000,3.29,52.79,8998.21
272691200,3.66,51.72,8998.22
272742400,3.58,51.89,8998.22
272793600,3.39,51.17,8998.23
272844800,3.30,51.34,8998.23
272896000,3.62,51.26,8998.24
272947200,4.22,50.06,8998.25
272998400,2.36,55.36,8998.45
273049600,3.39,53.65,8998.27
273100800,3.39,52.24,8998.27
273152000,3.65,51.66,8998.28
273203200,3.01,53.88,8998.29
273254400,3.27,53.50,8998.30
273305600,3.30,51.53,8998.30
273356800,3.32,53.70,8998.31
273408000,3.78,50.78,8998.31
273459200,3.30,52.92,8998.32
273510400,3.33,53.00,8998.33
273561600,3.21,52.13,8998.33
273612800,3.36,52.59,8998.53
273664000,3.34,52.66,8998.35
273715200,3.49,51.29,8998.35
273766400,2.96,52.98,8998.36
273817600,4.18,50.15,8998.36
273868800,3.12,52.74,8998.37
273920000,3.28,52.15,8998.38
273971200,3.36,53.40,8998.38
274022400,2.68,53.97,8998.39
274073600,3.86,51.77,8998.39
274124800,3.38,52.19,8998.39
274176000,3.22,52.95,8998.40
274227200,3.83,50.78,8998.41
274278400,3.40,50.55,8998.41
274329600,3.57,51.37,8998.41
274380800,3.70,49.46,8998.61
274432000,3.42,54.36,8998.40
274483200,3.23,53.67,8998.41
274534400,4.02,50.34,8998.42
274585600,3.40,51.98,8998.42
274636800,2.79,53.78,8998.43
274688000,3.67,49.34,8998.43
274739200,3.54,51.86,8998.62
274790400,3.60,51.75,8998.43
274841600,3.55,50.22,8998.44
274892800,3.03,52.97,8998.45
274944000,3.25,52.36,8998.45
274995200,3.48,53.19,8998.46
275046400,3.30,52.17,8998.64
275097600,3.07,52.79,8998.46
275148800,3.70,52.71,8998.46
275200000,3.18,52.84,8998.47
275251200,2.99,53.97,8998.47
275302400,3.12,52.94,8998.48
275353600,3.54,51.41,8998.48
275404800,3.14,53.22,8998.48
275456000,3.32,52.80,8998.49
275507200,3.39,51.20,8998.50
275558400,3.27,53.06,8998.50
275609600,3.71,50.88,8998.51
275660800,3.59,52.05,8998.50
275712000,3.04,54.38,8998.51
275763200,3.03,52.78,8998.51
275814400,3.67,51.34,8998.52
275865600,3.34,53.14,8998.53
275916800,2.78,52.35,8998.54
275968000,3.21,51.77,8998.53
276019200,3.84,51.74,8998.54
276070400,2.58,53.98,8998.54
276121600,2.70,54.46,8998.55
276172800,3.15,52.09,8998.56
276224000,3.13,53.60,8998.56
276275200,4.04,49.26,8998.57
276326400,3.24,53.61,8998.57
276377600,3.61,52.08,8998.58
276428800,3.30,53.06,8998.59
276480000,3.18,52.37,8998.59
276531200,3.57,52.28,8998.60
276582400,3.52,53.23,8998.60
276633600,3.79,50.94,8998.61
276684800,3.72,51.69,8998.62
276736000,3.59,50.36,8998.62
276787200,3.73,51.65,8998.63
276838400,3.89,51.45,8998.63
276889600,3.52,51.47,8998.64
276940800,2.98,53.19,8998.65
276992000,3.44,53.61,8998.65
277043200,3.34,50.50,8998.66
277094400,4.32,49.67,8998.67
277145600,3.79,51.06,8998.67
277196800,4.21,50.20,8998.68
277248000,3.29,52.48,8998.68
277299200,3.86,50.45,8998.69
277350400,3.79,50.84,8998.70
277401600,3.23,51.62,8998.71
277452800,3.11,53.21,8998.70
277504000,3.64,52.19,8998.72
277555200,3.75,52.34,8998.73
277606400,3.38,52.41,8998.73
277657600,3.56,52.05,8998.74
277708800,2.80,54.39,8998.75
277760000,3.38,51.39,8998.75
277811200,3.23,52.71,8998.76
277862400,2.69,53.99,8998.95
277913600,3.47,51.85,8998.77
277964800,4.14,49.75,8998.78
278016000,3.58,51.34,8998.79
278067200,3.01,52.93,8998.78
278118400,3.13,53.19,8998.79
278169600,3.05,54.11,8998.79
278220800,3.70,50.73,8998.80
278272000,3.74,52.20,8998.81
278323200,3.36,51.63,8999.00
278374400,3.23,51.88,8998.81
278425600,4.01,51.13,8998.81
278476800,3.23,51.28,8998.82
278528000,3.14,51.23,8998.83
278579200,2.74,53.19,8998.83
278630400,3.58,52.67,8998.84
278681600,3.14,52.67,8998.84
278732800,3.02,51.94,8998.84
278784000,3.75,51.97,8998.85
278835200,2.67,55.22,8998.85
278886400,3.41,52.24,8998.86
278937600,3.32,52.26,8998.87
278988800,3.74,52.58,8998.86
279040000,3.42,52.60,8998.87
279091200,3.00,53.07,8998.87
279142400,3.44,52.58,8998.88
279193600,3.86,51.41,8999.07
279244800,3.86,50.71,8998.89
279296000,4.07,49.97,8998.89
279347200,3.45,52.51,8998.89
279398400,3.75,50.94,8998.90
279449600,3.26,53.59,8998.90
279500800,3.17,51.90,8998.91
279552000,3.46,52.18,8998.92
279603200,3.44,52.37,8998.93
279654400,4.03,50.54,8998.93
279705600,3.56,51.47,8998.94
279756800,3.67,52.06,8998.95
279808000,3.42,52.42,8998.96
279859200,3.62,52.30,8998.97
279910400,4.26,51.39,8999.16
279961600,3.87,50.04,8998.98
280012800,3.43,52.91,8997.32
280064000,3.72,52.18,8997.51
280115200,3.33,51.23,8997.33
280166400,3.45,52.60,8997.33
280217600,4.00,50.89,8997.33
280268800,3.41,51.36,8997.34
280320000,3.11,52.80,8997.35
280371200,3.62,51.33,8997.35
280422400,3.22,50.89,8997.36
280473600,3.72,51.45,8997.35
280524800,3.16,52.08,8997.36
280576000,3.83,50.89,8997.37
280627200,4.00,51.04,8997.37
280678400,3.31,51.53,8997.56
280729600,3.62,51.04,8997.38
280780800,4.17,50.07,8997.38
280832000,3.57,53.06,8997.57
280883200,3.87,50.57,8997.39
280934400,3.92,51.14,8997.40
280985600,3.46,50.69,8997.40
281036800,3.20,53.19,8997.60
281088000,3.69,52.13,8997.41
281139200,4.05,50.53,8997.42
281190400,3.18,52.98,8997.42
281241600,3.67,53.32,8997.43
281292800,4.18,51.17,8997.43
281344000,2.94,52.94,8997.63
281395200,3.35,51.33,8997.45
281446400,3.56,51.10,8997.46
281497600,3.57,52.97,8997.46
281548800,3.66,50.91,8997.47
281600000,3.44,52.43,8997.48
281651200,3.92,49.81,8997.48
281702400,3.04,53.16,8997.49
281753600,3.61,50.97,8997.50
281804800,3.83,51.12,8997.50
281856000,3.24,52.12,8997.51
281907200,3.57,51.04,8997.52
281958400,3.60,50.91,8997.53
282009600,3.40,52.34,8997.53
282060800,3.72,51.56,8997.54
282112000,3.61,52.56,8997.54
282163200,3.37,51.71,8997.55
282214400,3.43,52.15,8997.56
282265600,3.55,51.69,8997.56
282316800,3.16,53.68,8997.57
282368000,3.35,51.50,8997.58
282419200,3.97,50.94,8997.58
282470400,3.56,51.50,8997.59
282521600,3.14,52.39,8997.60
282572800,3.41,51.78,8997.61
282624000,3.97,50.26,8997.61
282675200,3.67,51.02,8997.62
282726400,3.11,52.84,8997.63
282777600,2.93,52.75,8997.64
282828800,3.66,50.34,8997.64
282880000,3.05,53.02,8997.65
282931200,3.77,51.44,8997.66
282982400,3.83,50.00,8997.66
283033600,3.50,51.53,8997.67
283084800,3.01,53.29,8997.68
283136000,2.78,54.23,8997.69
283187200,3.47,52.19,8997.68
283238400,3.65,50.76,8997.69
283289600,3.09,54.40,8997.70
283340800,3.17,53.34,8997.71
283392000,3.60,50.60,8997.71
283443200,3.40,52.91,8997.72
283494400,3.58,52.42,8997.72
283545600,3.71,51.64,8997.72
283596800,3.28,52.73,8997.73
283648000,3.99,50.24,8997.74
283699200,3.43,52.22,8997.75
283750400,3.54,50.82,8997.75
283801600,3.26,52.35,8997.75
283852800,2.74,54.21,8997.76
283904000,3.28,52.50,8997.76
283955200,3.44,52.58,8997.77
284006400,3.60,50.92,8997.78
284057600,3.02,53.31,8997.79
284108800,3.38,52.43,8997.78
284160000,3.18,53.91,8997.79
284211200,2.85,52.30,8997.79
284262400,3.61,52.49,8997.80
284313600,3.69,50.86,8997.81
284364800,4.02,50.11,8997.81
284416000,3.58,51.38,8997.80
284467200,3.73,51.21,8997.81
284518400,3.48,51.67,8997.82
284569600,2.63,53.58,8997.82
284620800,3.80,51.06,8997.83
284672000,3.86,51.16,8997.84
284723200,3.89,51.47,8997.84
284774400,3.35,52.69,8997.85
284825600,3.70,50.16,8997.85
284876800,3.38,52.64,8997.86
284928000,3.60,52.22,8997.87
284979200,3.24,51.77,8997.87
285030400,3.40,52.39,8998.06
285081600,2.84,52.59,8997.88
285132800,3.81,51.09,8997.89
285184000,3.70,51.52,8997.89
285235200,3.41,52.28,8997.89
285286400,4.14,49.43,8997.90
285337600,3.32,52.68,8997.90
285388800,3.64,53.28,8997.90
285440000,3.46,52.37,8997.91
285491200,3.67,50.37,8997.91
285542400,3.60,52.72,8997.91
285593600,2.66,54.50,8997.90
285644800,3.47,51.91,8997.92
285696000,4.15,50.39,8997.93
285747200,3.69,51.44,8997.93
285798400,3.36,51.54,8997.94
285849600,3.45,51.09,8998.13
285900800,3.86,50.56,8997.95
285952000,3.29,51.88,8997.95
286003200,3.34,51.35,8997.96
286054400,3.35,51.46,8997.97
286105600,3.22,52.79,8997.98
286156800,3.78,50.98,8997.99
286208000,3.74,52.79,8997.99
286259200,3.75,51.58,8998.00
286310400,2.84,53.50,8998.01
286361600,2.97,53.08,8998.01
286412800,3.61,51.35,8998.02
286464000,3.59,52.22,8998.02
286515200,3.46,52.92,8998.02
286566400,3.52,52.07,8998.03
286617600,3.40,52.79,8998.03
286668800,3.19,53.40,8998.04
286720000,3.10,52.40,8998.05
286771200,4.07,52.10,8998.05
286822400,3.77,50.19,8998.05
286873600,3.60,51.68,8998.05
286924800,3.15,53.82,8998.06
286976000,3.70,51.67,8998.06
287027200,4.03,51.65,8998.06
287078400,3.56,52.34,8998.07
287129600,2.91,54.59,8998.06
287180800,2.83,53.49,8998.07
287232000,4.01,51.59,8998.07
287283200,3.95,50.47,8998.08
287334400,3.25,53.03,8998.09
287385600,3.60,50.68,8998.09
287436800,3.54,52.11,8998.09
287488000,3.22,54.36,8998.09
287539200,3.21,53.68,8998.10
287590400,3.30,52.62,8998.11
287641600,2.60,53.98,8998.11
287692800,3.64,50.61,8998.12
287744000,3.41,52.86,8998.12
287795200,3.09,53.92,8998.12
287846400,3.74,51.40,8998.13
287897600,3.98,50.17,8998.14
287948800,2.93,53.21,8998.14
288000000,3.81,52.07,8998.15
288051200,3.76,51.22,8998.16
288102400,4.00,50.54,8998.16
288153600,3.57,51.02,8998.17
288204800,3.79,50.35,8998.36
288256000,3.62,52.33,8998.19
288307200,3.92,51.13,8998.19
288358400,3.31,53.21,8998.20
288409600,3.72,51.25,8998.20
288460800,3.68,52.02,8998.20
288512000,3.47,53.21,8998.21
288563200,3.75,51.40,8998.21
288614400,3.60,50.89,8998.22
